Branch_id,Branch_name,Location,Contact,Email,room_id,start_date,end_date,is_current
1510,Downtown Branch,Cairo - Tahrir Square,2.01063E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1511,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1511@example.com,110,2025-11-15,,1
1512,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,302,2025-11-15,,1
1513,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1514,Aswan View Branch,Aswan - High Dam District,unknown,user1514@example.com,152,2025-11-15,,1
1515,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,259,2025-11-15,,1
1516,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
1517,Downtown Branch,Cairo - Tahrir Square,unknown,user1517@example.com,434,2025-11-15,,1
1518,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01031E+11,user1518@example.com,0,2025-11-15,,1
1519,Aswan View Branch,Aswan - High Dam District,unknown,user1519@example.com,0,2025-11-15,,1
1520,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
1521,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,101,2025-11-15,,1
1522,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1522@example.com,101,2025-11-15,,1
1523,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1523@example.com,0,2025-11-15,,1
1524,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
1525,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1526,Aswan View Branch,Aswan - High Dam District,2.01096E+11,unknown,0,2025-11-15,,1
1527,Alex Seaside Branch,Alexandria - Corniche,unknown,user1527@example.com,0,2025-11-15,,1
1528,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1529,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1529@example.com,211,2025-11-15,,1
1530,Alex Seaside Branch,Alexandria - Corniche,2.01053E+11,unknown,0,2025-11-15,,1
1531,Aswan View Branch,Aswan - High Dam District,unknown,user1531@example.com,412,2025-11-15,,1
1532,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01088E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
1533,Giza Pyramids Branch,Giza - Haram Street,2.01055E+11,unknown,0,2025-11-15,,1
1534,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user1534@example.com,110,2025-11-15,,1
1535,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01039E+11,unknown,434,2025-11-15,,1
1536,Downtown Branch,Cairo - Tahrir Square,2.01012E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1537,Giza Pyramids Branch,Giza - Haram Street,2.01023E+11,unknown,307,2025-11-15,,1
1538,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,0,2025-11-15,,1
1539,Giza Pyramids Branch,Giza - Haram Street,2.0101E+11,user1539@example.com,228,2025-11-15,,1
1540,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1540@example.com,0,2025-11-15,,1
1541,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1542,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01011E+11,user1542@example.com,0,2025-11-15,,1
1543,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1544,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1544@example.com,101,2025-11-15,,1
1545,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1546,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
1547,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,0,2025-11-15,,1
1548,Aswan View Branch,Aswan - High Dam District,unknown,user1548@example.com,0,2025-11-15,,1
1549,Aswan View Branch,Aswan - High Dam District,2.01087E+11,user1549@example.com,208,2025-11-15,,1
1550,Luxor Nile Branch,Luxor - Nile Corniche,2.01084E+11,user1550@example.com,0,2025-11-15,,1
1551,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1552,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,398,2025-11-15,,1
1553,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1553@example.com,117,2025-11-15,,1
1554,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,455,2025-11-15,,1
1555,Aswan View Branch,Aswan - High Dam District,2.01011E+11,unknown,0,2025-11-15,,1
1556,Luxor Nile Branch,Luxor - Nile Corniche,2.01068E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1557,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,140,2025-11-15,,1
1558,Downtown Branch,Cairo - Tahrir Square,2.0106E+11,unknown,0,2025-11-15,,1
1559,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
1560,Aswan View Branch,Aswan - High Dam District,2.01083E+11,unknown,0,2025-11-15,,1
1561,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1562,Alex Seaside Branch,Alexandria - Corniche,2.0106E+11,unknown,204,2025-11-15,,1
1563,Giza Pyramids Branch,Giza - Haram Street,2.0103E+11,user1563@example.com,0,2025-11-15,,1
1564,Downtown Branch,Cairo - Tahrir Square,2.011E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1565,Giza Pyramids Branch,Giza - Haram Street,2.01066E+11,unknown,307,2025-11-15,,1
1566,Downtown Branch,Cairo - Tahrir Square,2.01013E+11,user1566@example.com,0,2025-11-15,,1
1567,Luxor Nile Branch,Luxor - Nile Corniche,2.01024E+11,user1567@example.com,295,2025-11-15,,1
1568,Aswan View Branch,Aswan - High Dam District,unknown,user1568@example.com,475,2025-11-15,,1
1569,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,0,2025-11-15,,1
1570,Aswan View Branch,Aswan - High Dam District,2.0107E+11,unknown,0,2025-11-15,,1
1571,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1571@example.com,0,2025-11-15,,1
1572,Aswan View Branch,Aswan - High Dam District,2.01057E+11,unknown,412,2025-11-15,,1
1573,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,363,2025-11-15,,1
1574,Alex Seaside Branch,Alexandria - Corniche,2.01094E+11,alex_guest45@mail.com,204,2025-11-15,,1
1575,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,290,2025-11-15,,1
1576,Downtown Branch,Cairo - Tahrir Square,2.01095E+11,unknown,323,2025-11-15,,1
1577,Alex Seaside Branch,Alexandria - Corniche,unknown,user1577@example.com,0,2025-11-15,,1
1578,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,0,2025-11-15,,1
1579,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1579@example.com,110,2025-11-15,,1
1580,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,106,2025-11-15,,1
1581,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
1582,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,0,2025-11-15,,1
1583,Downtown Branch,Cairo - Tahrir Square,unknown,user1583@example.com,0,2025-11-15,,1
1584,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1584@example.com,489,2025-11-15,,1
1585,Downtown Branch,Cairo - Tahrir Square,unknown,user1585@example.com,0,2025-11-15,,1
1586,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,110,2025-11-15,,1
1587,Aswan View Branch,Aswan - High Dam District,2.01029E+11,unknown,412,2025-11-15,,1
1588,Alex Seaside Branch,Alexandria - Corniche,2.01081E+11,unknown,191,2025-11-15,,1
1589,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
1590,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,381,2025-11-15,,1
1591,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
1592,Alex Seaside Branch,Alexandria - Corniche,2.01026E+11,unknown,235,2025-11-15,,1
1593,Downtown Branch,Cairo - Tahrir Square,2.01081E+11,unknown,230,2025-11-15,,1
1594,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,273,2025-11-15,,1
1595,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
1596,Alex Seaside Branch,Alexandria - Corniche,2.01079E+11,unknown,176,2025-11-15,,1
1597,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user1597@example.com,0,2025-11-15,,1
1598,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,101,2025-11-15,,1
1599,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1600,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1601,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,0,2025-11-15,,1
1602,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
1603,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,0,2025-11-15,,1
1604,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,275,2025-11-15,,1
1605,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,158,2025-11-15,,1
1606,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1607,Luxor Nile Branch,Luxor - Nile Corniche,2.01082E+11,unknown,0,2025-11-15,,1
1608,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
1609,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1610,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,101,2025-11-15,,1
1611,Alex Seaside Branch,Alexandria - Corniche,unknown,user1611@example.com,0,2025-11-15,,1
1612,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,192,2025-11-15,,1
1613,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1614,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1615,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01014E+11,mansoura_guest88@gmail.com,130,2025-11-15,,1
1616,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1617,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01017E+11,unknown,386,2025-11-15,,1
1618,Alex Seaside Branch,Alexandria - Corniche,2.0109E+11,unknown,0,2025-11-15,,1
1619,Alex Seaside Branch,Alexandria - Corniche,2.01059E+11,user1619@example.com,0,2025-11-15,,1
1620,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,465,2025-11-15,,1
1621,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,485,2025-11-15,,1
1622,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,477,2025-11-15,,1
1623,Aswan View Branch,Aswan - High Dam District,2.01017E+11,unknown,412,2025-11-15,,1
1624,Alex Seaside Branch,Alexandria - Corniche,unknown,user1624@example.com,204,2025-11-15,,1
1625,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,101,2025-11-15,,1
1626,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
1627,Aswan View Branch,Aswan - High Dam District,unknown,user1627@example.com,412,2025-11-15,,1
1628,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
1629,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1630,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,139,2025-11-15,,1
1631,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,374,2025-11-15,,1
1632,Alex Seaside Branch,Alexandria - Corniche,2.01048E+11,alex_guest45@mail.com,204,2025-11-15,,1
1633,Downtown Branch,Cairo - Tahrir Square,2.01076E+11,user1633@example.com,0,2025-11-15,,1
1634,Downtown Branch,Cairo - Tahrir Square,2.01078E+11,user1634@example.com,101,2025-11-15,,1
1635,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
1636,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1636@example.com,327,2025-11-15,,1
1637,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,101,2025-11-15,,1
1638,Giza Pyramids Branch,Giza - Haram Street,2.01011E+11,unknown,308,2025-11-15,,1
1639,Alex Seaside Branch,Alexandria - Corniche,2.01044E+11,user1639@example.com,204,2025-11-15,,1
1640,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1640@example.com,101,2025-11-15,,1
1641,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1641@example.com,0,2025-11-15,,1
1642,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1643,Luxor Nile Branch,Luxor - Nile Corniche,2.01062E+11,user1643@example.com,0,2025-11-15,,1
1644,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,110,2025-11-15,,1
1645,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1646,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,278,2025-11-15,,1
1647,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1647@example.com,160,2025-11-15,,1
1648,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,101,2025-11-15,,1
1649,Aswan View Branch,Aswan - High Dam District,2.01022E+11,user1649@example.com,128,2025-11-15,,1
1650,Downtown Branch,Cairo - Tahrir Square,unknown,user1650@example.com,101,2025-11-15,,1
1651,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1651@example.com,221,2025-11-15,,1
1652,Luxor Nile Branch,Luxor - Nile Corniche,2.01088E+11,unknown,0,2025-11-15,,1
1653,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user1653@example.com,0,2025-11-15,,1
1654,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user1654@example.com,0,2025-11-15,,1
1655,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1656,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1656@example.com,476,2025-11-15,,1
1657,Aswan View Branch,Aswan - High Dam District,unknown,unknown,185,2025-11-15,,1
1658,Luxor Nile Branch,Luxor - Nile Corniche,2.01074E+11,user1658@example.com,0,2025-11-15,,1
1659,Luxor Nile Branch,Luxor - Nile Corniche,2.01057E+11,unknown,342,2025-11-15,,1
1660,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1661,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1661@example.com,0,2025-11-15,,1
1662,Giza Pyramids Branch,Giza - Haram Street,2.01057E+11,unknown,307,2025-11-15,,1
1663,Aswan View Branch,Aswan - High Dam District,unknown,user1663@example.com,412,2025-11-15,,1
1664,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user1664@example.com,110,2025-11-15,,1
1665,Alex Seaside Branch,Alexandria - Corniche,2.01035E+11,user1665@example.com,204,2025-11-15,,1
1666,Aswan View Branch,Aswan - High Dam District,2.0103E+11,unknown,412,2025-11-15,,1
1667,Aswan View Branch,Aswan - High Dam District,2.01068E+11,user1667@example.com,116,2025-11-15,,1
1668,Luxor Nile Branch,Luxor - Nile Corniche,2.01078E+11,unknown,473,2025-11-15,,1
1669,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,366,2025-11-15,,1
1670,Aswan View Branch,Aswan - High Dam District,unknown,unknown,195,2025-11-15,,1
1671,Downtown Branch,Cairo - Tahrir Square,2.01095E+11,contact_cairo@hotelchain.com,101,2025-11-15,,1
1672,Luxor Nile Branch,Luxor - Nile Corniche,2.01038E+11,unknown,0,2025-11-15,,1
1673,Giza Pyramids Branch,Giza - Haram Street,2.01081E+11,unknown,500,2025-11-15,,1
1674,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,0,2025-11-15,,1
1675,Alex Seaside Branch,Alexandria - Corniche,unknown,user1675@example.com,0,2025-11-15,,1
1676,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
1677,Aswan View Branch,Aswan - High Dam District,unknown,user1677@example.com,417,2025-11-15,,1
1678,Luxor Nile Branch,Luxor - Nile Corniche,2.01068E+11,user1678@example.com,0,2025-11-15,,1
1679,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1679@example.com,430,2025-11-15,,1
1680,Aswan View Branch,Aswan - High Dam District,2.01053E+11,unknown,0,2025-11-15,,1
1681,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1682,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01016E+11,mansoura_guest88@gmail.com,424,2025-11-15,,1
1683,Luxor Nile Branch,Luxor - Nile Corniche,2.01034E+11,user1683@example.com,0,2025-11-15,,1
1684,Downtown Branch,Cairo - Tahrir Square,2.01023E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1685,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,420,2025-11-15,,1
1686,Giza Pyramids Branch,Giza - Haram Street,2.0104E+11,unknown,191,2025-11-15,,1
1687,Alex Seaside Branch,Alexandria - Corniche,2.01082E+11,alex_guest45@mail.com,0,2025-11-15,,1
1688,Downtown Branch,Cairo - Tahrir Square,2.01058E+11,contact_cairo@hotelchain.com,251,2025-11-15,,1
1689,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
1690,Giza Pyramids Branch,Giza - Haram Street,2.01079E+11,unknown,0,2025-11-15,,1
1691,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01049E+11,unknown,110,2025-11-15,,1
1692,Aswan View Branch,Aswan - High Dam District,2.01093E+11,unknown,388,2025-11-15,,1
1693,Aswan View Branch,Aswan - High Dam District,2.01043E+11,unknown,0,2025-11-15,,1
1694,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,242,2025-11-15,,1
1695,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1695@example.com,174,2025-11-15,,1
1696,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
1697,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user1697@example.com,345,2025-11-15,,1
1698,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1698@example.com,0,2025-11-15,,1
1699,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,313,2025-11-15,,1
1700,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,0,2025-11-15,,1
1701,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1702,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
1703,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,373,2025-11-15,,1
1704,Giza Pyramids Branch,Giza - Haram Street,2.01014E+11,user1704@example.com,307,2025-11-15,,1
1705,Aswan View Branch,Aswan - High Dam District,2.01051E+11,unknown,412,2025-11-15,,1
1706,Giza Pyramids Branch,Giza - Haram Street,unknown,user1706@example.com,307,2025-11-15,,1
1707,Luxor Nile Branch,Luxor - Nile Corniche,2.01062E+11,unknown,106,2025-11-15,,1
1708,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1708@example.com,372,2025-11-15,,1
1709,Giza Pyramids Branch,Giza - Haram Street,2.01092E+11,unknown,480,2025-11-15,,1
1710,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01058E+11,unknown,110,2025-11-15,,1
1711,Alex Seaside Branch,Alexandria - Corniche,2.01065E+11,alex_guest45@mail.com,314,2025-11-15,,1
1712,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
1713,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,243,2025-11-15,,1
1714,Downtown Branch,Cairo - Tahrir Square,unknown,user1714@example.com,486,2025-11-15,,1
1715,Alex Seaside Branch,Alexandria - Corniche,unknown,user1715@example.com,181,2025-11-15,,1
1716,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1717,Luxor Nile Branch,Luxor - Nile Corniche,2.01065E+11,unknown,204,2025-11-15,,1
1718,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,0,2025-11-15,,1
1719,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,211,2025-11-15,,1
1720,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1720@example.com,269,2025-11-15,,1
1721,Giza Pyramids Branch,Giza - Haram Street,unknown,user1721@example.com,386,2025-11-15,,1
1722,Luxor Nile Branch,Luxor - Nile Corniche,2.01076E+11,user1722@example.com,0,2025-11-15,,1
1723,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1723@example.com,307,2025-11-15,,1
1724,Giza Pyramids Branch,Giza - Haram Street,unknown,user1724@example.com,307,2025-11-15,,1
1725,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,325,2025-11-15,,1
1726,Aswan View Branch,Aswan - High Dam District,2.01059E+11,unknown,412,2025-11-15,,1
1727,Downtown Branch,Cairo - Tahrir Square,unknown,user1727@example.com,126,2025-11-15,,1
1728,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1728@example.com,364,2025-11-15,,1
1729,Downtown Branch,Cairo - Tahrir Square,2.01012E+11,user1729@example.com,424,2025-11-15,,1
1730,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1731,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,173,2025-11-15,,1
1732,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,0,2025-11-15,,1
1733,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1734,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01033E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
1735,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
1736,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user1736@example.com,110,2025-11-15,,1
1737,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01045E+11,unknown,343,2025-11-15,,1
1738,Giza Pyramids Branch,Giza - Haram Street,unknown,user1738@example.com,307,2025-11-15,,1
1739,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1740,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,110,2025-11-15,,1
1741,Aswan View Branch,Aswan - High Dam District,2.01063E+11,unknown,247,2025-11-15,,1
1742,Aswan View Branch,Aswan - High Dam District,2.01044E+11,unknown,0,2025-11-15,,1
1743,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,110,2025-11-15,,1
1744,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,314,2025-11-15,,1
1745,Downtown Branch,Cairo - Tahrir Square,2.01034E+11,unknown,0,2025-11-15,,1
1746,Downtown Branch,Cairo - Tahrir Square,2.01054E+11,user1746@example.com,101,2025-11-15,,1
1747,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1747@example.com,0,2025-11-15,,1
1748,Downtown Branch,Cairo - Tahrir Square,2.01021E+11,user1748@example.com,101,2025-11-15,,1
1749,Downtown Branch,Cairo - Tahrir Square,unknown,user1749@example.com,0,2025-11-15,,1
1750,Luxor Nile Branch,Luxor - Nile Corniche,2.01021E+11,luxorbooking@hotelchain.com,251,2025-11-15,,1
1751,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
1752,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
1753,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,129,2025-11-15,,1
1754,Luxor Nile Branch,Luxor - Nile Corniche,2.01024E+11,unknown,0,2025-11-15,,1
1755,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01038E+11,unknown,104,2025-11-15,,1
1756,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1757,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1757@example.com,0,2025-11-15,,1
1758,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1758@example.com,458,2025-11-15,,1
1759,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,0,2025-11-15,,1
1760,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,0,2025-11-15,,1
1761,Luxor Nile Branch,Luxor - Nile Corniche,2.01012E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1762,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1763,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1763@example.com,0,2025-11-15,,1
1764,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1765,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1765@example.com,123,2025-11-15,,1
1766,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1767,Aswan View Branch,Aswan - High Dam District,unknown,unknown,286,2025-11-15,,1
1768,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,335,2025-11-15,,1
1769,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,276,2025-11-15,,1
1770,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
1771,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,188,2025-11-15,,1
1772,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1772@example.com,141,2025-11-15,,1
1773,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,422,2025-11-15,,1
1774,Downtown Branch,Cairo - Tahrir Square,2.01065E+11,unknown,448,2025-11-15,,1
1775,Aswan View Branch,Aswan - High Dam District,unknown,unknown,333,2025-11-15,,1
1776,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,404,2025-11-15,,1
1777,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1777@example.com,0,2025-11-15,,1
1778,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01044E+11,user1778@example.com,110,2025-11-15,,1
1779,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
1780,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
1781,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
