room_id,Branch_id,room_num,type,price,floor_num,status,guest_id,start_date,end_date,is_current
1237,3,824,Twin,318.0,8.0,Available,1397,2025-11-15,,1
1238,3,472,Twin,117.0,10.0,Available,0,2025-11-15,,1
1239,2,596,Family,195.0,7.0,Available,176,2025-11-15,,1
1240,2,385,Suite,317.0,0.0,Maintenance,0,2025-11-15,,1
1241,1,699,Suite,173.0,0.0,Maintenance,0,2025-11-15,,1
1242,3,806,Family,62.0,3.0,Available,0,2025-11-15,,1
1243,3,350,Single,150.0,7.0,Maintenance,1828,2025-11-15,,1
1244,1,206,Deluxe,333.0,14.0,Available,626,2025-11-15,,1
1245,6,931,Double,107.0,15.0,Available,1086,2025-11-15,,1
1246,4,363,Suite,336.0,10.0,Available,0,2025-11-15,,1
1247,4,842,Family,194.0,4.0,Available,0,2025-11-15,,1
1248,2,349,Family,50.0,1.0,Available,0,2025-11-15,,1
1249,1,277,Family,253.0,8.0,Available,1890,2025-11-15,,1
1250,6,523,Suite,38.0,15.0,Occupied,0,2025-11-15,,1
1251,4,405,Single,176.0,12.0,Cleaning,0,2025-11-15,,1
1252,2,977,Suite,299.0,11.0,Available,0,2025-11-15,,1
1253,4,376,Double,225.0,8.0,Booked,0,2025-11-15,,1
1254,4,150,Double,219.0,4.0,Booked,560,2025-11-15,,1
1255,6,292,Suite,260.0,1.0,Booked,0,2025-11-15,,1
1256,3,559,Twin,143.0,4.0,Available,0,2025-11-15,,1
1257,5,297,Double,79.0,12.0,Available,0,2025-11-15,,1
1258,2,525,Twin,137.0,8.0,unknown,1506,2025-11-15,,1
1259,4,128,Twin,264.0,0.0,Booked,0,2025-11-15,,1
1260,3,485,Deluxe,303.0,10.0,Available,0,2025-11-15,,1
1261,1,870,Deluxe,35.0,0.0,Available,0,2025-11-15,,1
1262,1,393,Twin,108.0,15.0,Occupied,0,2025-11-15,,1
1263,3,283,Family,233.0,1.0,Maintenance,0,2025-11-15,,1
1264,4,224,Twin,74.0,4.0,Available,0,2025-11-15,,1
1265,5,454,Suite,62.0,13.0,Available,0,2025-11-15,,1
1266,2,168,Double,49.0,11.0,Available,0,2025-11-15,,1
1267,2,173,Single,291.0,3.0,Available,0,2025-11-15,,1
1268,3,765,Suite,37.0,1.0,Booked,1609,2025-11-15,,1
1269,6,768,Double,181.0,8.0,Available,0,2025-11-15,,1
1270,3,318,Single,41.0,8.0,Booked,1347,2025-11-15,,1
1271,3,228,Double,161.0,5.0,Booked,0,2025-11-15,,1
1272,6,135,Suite,118.0,11.0,Available,0,2025-11-15,,1
1273,4,774,Double,281.0,11.0,Booked,0,2025-11-15,,1
1274,1,729,Deluxe,73.0,0.0,Available,0,2025-11-15,,1
1275,6,242,Single,278.0,14.0,Available,0,2025-11-15,,1
1276,6,477,Family,131.0,6.0,Available,1283,2025-11-15,,1
1277,4,268,Twin,69.0,14.0,Available,0,2025-11-15,,1
1278,1,580,Family,232.0,3.0,Available,0,2025-11-15,,1
1279,4,948,Suite,65.0,1.0,Occupied,0,2025-11-15,,1
1280,6,906,Suite,236.0,13.0,Available,0,2025-11-15,,1
1281,2,443,Single,169.0,0.0,Available,1634,2025-11-15,,1
1282,3,625,Deluxe,208.0,8.0,Occupied,0,2025-11-15,,1
1283,4,205,Single,320.0,7.0,Booked,0,2025-11-15,,1
1284,1,696,Double,199.0,4.0,Available,0,2025-11-15,,1
1285,2,411,Single,132.0,12.0,Available,0,2025-11-15,,1
1286,2,852,Family,33.0,9.0,Available,0,2025-11-15,,1
1287,3,841,Family,320.0,3.0,Available,0,2025-11-15,,1
1288,6,764,Family,67.0,13.0,Available,494,2025-11-15,,1
1289,6,357,Suite,217.0,9.0,Available,0,2025-11-15,,1
1290,3,343,Double,340.0,10.0,Occupied,0,2025-11-15,,1
1291,5,150,Deluxe,317.0,13.0,Cleaning,0,2025-11-15,,1
1292,3,920,Double,47.0,10.0,Available,18,2025-11-15,,1
1293,5,322,Family,69.0,2.0,Booked,0,2025-11-15,,1
1294,1,482,Double,198.0,7.0,Booked,0,2025-11-15,,1
1295,1,686,Deluxe,36.0,4.0,Available,0,2025-11-15,,1
1296,5,188,Double,239.0,14.0,Cleaning,0,2025-11-15,,1
1297,5,475,Deluxe,201.0,3.0,Available,0,2025-11-15,,1
1298,2,268,Family,278.0,2.0,Available,0,2025-11-15,,1
1299,6,651,Single,182.0,11.0,Cleaning,0,2025-11-15,,1
1300,5,255,Suite,192.0,9.0,Occupied,749,2025-11-15,,1
1301,4,525,Single,72.0,9.0,Available,0,2025-11-15,,1
1302,3,668,Single,49.0,1.0,Available,0,2025-11-15,,1
1303,1,718,Double,246.0,7.0,unknown,0,2025-11-15,,1
1304,1,847,Single,168.0,7.0,Available,0,2025-11-15,,1
1305,2,872,Family,269.0,6.0,Available,1988,2025-11-15,,1
1306,1,235,Twin,104.0,0.0,Booked,776,2025-11-15,,1
1307,4,737,Suite,65.0,11.0,unknown,0,2025-11-15,,1
1308,5,661,Deluxe,86.0,4.0,Available,0,2025-11-15,,1
1309,1,410,Suite,158.0,10.0,Available,0,2025-11-15,,1
1310,2,339,Family,298.0,5.0,Booked,1269,2025-11-15,,1
1311,6,849,Family,37.0,5.0,Available,0,2025-11-15,,1
1312,3,353,Deluxe,152.0,6.0,Cleaning,0,2025-11-15,,1
1313,3,533,Deluxe,112.0,9.0,Occupied,0,2025-11-15,,1
1314,6,448,Twin,209.0,2.0,Available,0,2025-11-15,,1
1315,5,630,Double,188.0,6.0,Maintenance,1797,2025-11-15,,1
1316,5,194,Family,240.0,5.0,Booked,0,2025-11-15,,1
1317,3,878,Deluxe,30.0,14.0,Available,0,2025-11-15,,1
1318,5,344,Double,347.0,4.0,Available,611,2025-11-15,,1
1319,2,903,Single,184.0,7.0,Available,0,2025-11-15,,1
1320,1,161,Single,309.0,14.0,Available,0,2025-11-15,,1
1321,4,916,Twin,206.0,4.0,Available,0,2025-11-15,,1
1322,3,876,Twin,309.0,14.0,Booked,0,2025-11-15,,1
1323,6,936,Deluxe,190.0,1.0,Booked,0,2025-11-15,,1
1324,6,460,Suite,206.0,10.0,Cleaning,0,2025-11-15,,1
1325,4,604,Deluxe,89.0,0.0,Booked,0,2025-11-15,,1
1326,5,908,Twin,122.0,8.0,Available,0,2025-11-15,,1
1327,3,584,Twin,321.0,7.0,Available,0,2025-11-15,,1
1328,1,316,Deluxe,118.0,12.0,Cleaning,0,2025-11-15,,1
1329,3,205,Deluxe,245.0,13.0,Occupied,0,2025-11-15,,1
1330,6,639,Suite,345.0,4.0,unknown,0,2025-11-15,,1
1331,5,455,Suite,231.0,13.0,Available,1291,2025-11-15,,1
1332,1,888,Twin,250.0,13.0,Available,0,2025-11-15,,1
1333,1,666,Family,154.0,6.0,Available,1919,2025-11-15,,1
1334,6,588,Double,64.0,9.0,Available,1718,2025-11-15,,1
1335,4,779,Deluxe,283.0,4.0,Available,309,2025-11-15,,1
1336,6,838,Double,40.0,9.0,Available,0,2025-11-15,,1
1337,5,976,Deluxe,94.0,13.0,Available,0,2025-11-15,,1
1338,4,711,Deluxe,38.0,14.0,Available,0,2025-11-15,,1
1339,4,972,Suite,134.0,7.0,Cleaning,0,2025-11-15,,1
1340,2,228,Twin,223.0,3.0,Booked,696,2025-11-15,,1
1341,3,743,Family,159.0,9.0,Available,0,2025-11-15,,1
1342,5,433,Deluxe,284.0,5.0,Available,0,2025-11-15,,1
1343,1,104,Deluxe,96.0,15.0,Booked,1592,2025-11-15,,1
1344,3,127,Single,251.0,3.0,Available,0,2025-11-15,,1
1345,4,237,Suite,350.0,11.0,Available,0,2025-11-15,,1
1346,3,426,Twin,67.0,9.0,unknown,0,2025-11-15,,1
1347,5,312,Family,47.0,9.0,Available,803,2025-11-15,,1
1348,1,270,Deluxe,306.0,1.0,unknown,0,2025-11-15,,1
1349,6,135,Suite,250.0,1.0,unknown,0,2025-11-15,,1
1350,4,498,Family,301.0,0.0,Booked,1198,2025-11-15,,1
1351,6,156,Deluxe,233.0,7.0,Booked,0,2025-11-15,,1
1352,3,322,Single,286.0,15.0,Occupied,0,2025-11-15,,1
1353,1,487,Single,51.0,12.0,Available,0,2025-11-15,,1
1354,5,643,Double,71.0,7.0,Booked,0,2025-11-15,,1
1355,2,586,Suite,148.0,6.0,Available,0,2025-11-15,,1
1356,2,818,Deluxe,85.0,11.0,Maintenance,1230,2025-11-15,,1
1357,5,711,Suite,168.0,11.0,Occupied,0,2025-11-15,,1
1358,6,996,Family,299.0,3.0,Cleaning,0,2025-11-15,,1
1359,1,849,Twin,105.0,0.0,Available,0,2025-11-15,,1
1360,4,499,Suite,76.0,8.0,Available,0,2025-11-15,,1
1361,4,449,Suite,84.0,3.0,Available,288,2025-11-15,,1
1362,4,229,Single,323.0,15.0,Booked,1362,2025-11-15,,1
1363,2,809,Single,31.0,7.0,Available,1268,2025-11-15,,1
1364,5,591,Single,140.0,8.0,Available,0,2025-11-15,,1
1365,5,218,Single,237.0,11.0,Available,0,2025-11-15,,1
1366,2,435,Single,155.0,15.0,Booked,0,2025-11-15,,1
1367,4,368,Suite,344.0,1.0,Available,825,2025-11-15,,1
1368,3,818,Family,248.0,1.0,Booked,0,2025-11-15,,1
1369,5,228,Single,90.0,12.0,unknown,1273,2025-11-15,,1
1370,4,910,Single,161.0,15.0,Occupied,0,2025-11-15,,1
1371,4,940,Twin,80.0,5.0,Available,0,2025-11-15,,1
1372,2,904,Twin,71.0,6.0,Booked,0,2025-11-15,,1
1373,6,806,Single,157.0,14.0,Booked,1072,2025-11-15,,1
1374,6,308,Deluxe,125.0,4.0,Occupied,0,2025-11-15,,1
1375,5,906,Family,158.0,0.0,Occupied,0,2025-11-15,,1
1376,5,510,Twin,302.0,12.0,Available,0,2025-11-15,,1
1377,3,366,Single,268.0,12.0,Maintenance,844,2025-11-15,,1
1378,6,579,Single,211.0,9.0,Maintenance,0,2025-11-15,,1
1379,2,862,Family,133.0,6.0,Available,0,2025-11-15,,1
1380,6,287,Double,47.0,3.0,Available,0,2025-11-15,,1
1381,4,970,Family,57.0,7.0,Booked,0,2025-11-15,,1
1382,3,629,Family,183.0,2.0,unknown,0,2025-11-15,,1
1383,6,862,Twin,182.0,2.0,Booked,0,2025-11-15,,1
1384,5,800,Suite,43.0,12.0,Available,741,2025-11-15,,1
1385,5,801,Suite,36.0,11.0,Available,0,2025-11-15,,1
1386,1,197,Suite,145.0,5.0,Available,981,2025-11-15,,1
1387,2,431,Double,286.0,2.0,Available,0,2025-11-15,,1
1388,5,662,Twin,243.0,15.0,Available,514,2025-11-15,,1
1389,3,883,Twin,192.0,9.0,Booked,0,2025-11-15,,1
1390,3,411,Deluxe,113.0,7.0,Available,0,2025-11-15,,1
1391,3,921,Deluxe,212.0,8.0,Booked,0,2025-11-15,,1
1392,2,662,Single,331.0,14.0,Booked,1122,2025-11-15,,1
1393,1,587,Single,48.0,6.0,Available,0,2025-11-15,,1
1394,2,977,Twin,315.0,8.0,Available,0,2025-11-15,,1
1395,3,494,Family,256.0,7.0,Available,0,2025-11-15,,1
1396,3,751,Deluxe,40.0,14.0,Booked,0,2025-11-15,,1
1397,3,302,Deluxe,181.0,8.0,Available,0,2025-11-15,,1
1398,1,867,Deluxe,316.0,3.0,Booked,0,2025-11-15,,1
1399,5,100,Twin,195.0,13.0,Available,562,2025-11-15,,1
1400,2,657,Twin,168.0,8.0,Booked,0,2025-11-15,,1
1401,4,519,Suite,53.0,11.0,Booked,1280,2025-11-15,,1
1402,2,870,Deluxe,193.0,5.0,Available,1488,2025-11-15,,1
1403,1,571,Double,54.0,8.0,Booked,0,2025-11-15,,1
1404,1,102,Deluxe,233.0,5.0,Available,0,2025-11-15,,1
1405,1,984,Deluxe,240.0,15.0,Available,1202,2025-11-15,,1
1406,4,907,Deluxe,106.0,0.0,Occupied,0,2025-11-15,,1
1407,5,993,Double,250.0,0.0,Maintenance,856,2025-11-15,,1
1408,5,906,Deluxe,346.0,0.0,Available,1778,2025-11-15,,1
1409,5,879,Suite,134.0,0.0,Available,0,2025-11-15,,1
1410,2,451,Family,220.0,3.0,Booked,0,2025-11-15,,1
1411,5,956,Double,96.0,2.0,Available,0,2025-11-15,,1
1412,4,234,Deluxe,104.0,2.0,Available,0,2025-11-15,,1
1413,4,648,Twin,315.0,9.0,Booked,138,2025-11-15,,1
1414,6,468,Double,58.0,15.0,Available,0,2025-11-15,,1
1415,1,972,Double,321.0,9.0,Available,0,2025-11-15,,1
1416,5,707,Deluxe,277.0,6.0,Occupied,0,2025-11-15,,1
1417,1,356,Twin,272.0,11.0,unknown,308,2025-11-15,,1
1418,2,211,Single,163.0,7.0,Available,0,2025-11-15,,1
1419,2,957,Twin,255.0,12.0,Cleaning,0,2025-11-15,,1
1420,1,838,Family,288.0,12.0,Available,0,2025-11-15,,1
1421,4,259,Deluxe,311.0,7.0,Available,0,2025-11-15,,1
1422,4,325,Suite,244.0,7.0,unknown,0,2025-11-15,,1
1423,4,591,Deluxe,106.0,4.0,Available,0,2025-11-15,,1
1424,1,389,Double,89.0,5.0,Available,1518,2025-11-15,,1
1425,4,964,Family,46.0,9.0,Available,1147,2025-11-15,,1
1426,3,845,Family,310.0,2.0,Cleaning,0,2025-11-15,,1
1427,1,667,Suite,120.0,2.0,Available,0,2025-11-15,,1
1428,2,952,Family,104.0,2.0,Maintenance,1698,2025-11-15,,1
1429,2,246,Deluxe,213.0,4.0,Booked,1300,2025-11-15,,1
1430,5,638,Single,199.0,12.0,Booked,0,2025-11-15,,1
1431,4,680,Single,207.0,13.0,Occupied,0,2025-11-15,,1
1432,1,657,Single,121.0,12.0,Available,0,2025-11-15,,1
1433,4,156,Twin,202.0,2.0,Available,862,2025-11-15,,1
1434,3,600,Single,106.0,7.0,Available,0,2025-11-15,,1
1435,6,743,Twin,345.0,6.0,unknown,0,2025-11-15,,1
1436,6,786,Family,331.0,6.0,Occupied,1900,2025-11-15,,1
1437,1,634,Deluxe,159.0,7.0,unknown,0,2025-11-15,,1
1438,5,839,Single,187.0,11.0,Booked,445,2025-11-15,,1
1439,5,446,Single,32.0,8.0,Available,980,2025-11-15,,1
1440,6,233,Double,61.0,15.0,Available,0,2025-11-15,,1
1441,2,411,Twin,142.0,10.0,Maintenance,305,2025-11-15,,1
1442,6,115,Family,199.0,8.0,unknown,0,2025-11-15,,1
1443,3,943,Single,200.0,13.0,Maintenance,0,2025-11-15,,1
1444,6,137,Deluxe,222.0,0.0,unknown,0,2025-11-15,,1
1445,3,632,Suite,97.0,12.0,Booked,1771,2025-11-15,,1
1446,2,730,Suite,330.0,15.0,Booked,959,2025-11-15,,1
1447,3,294,Double,259.0,11.0,Cleaning,269,2025-11-15,,1
1448,1,905,Twin,160.0,11.0,Cleaning,974,2025-11-15,,1
1449,3,682,Double,151.0,15.0,Available,831,2025-11-15,,1
1450,5,161,Single,260.0,4.0,Occupied,0,2025-11-15,,1
1451,6,175,Family,83.0,1.0,Available,0,2025-11-15,,1
1452,4,151,Deluxe,130.0,14.0,Booked,0,2025-11-15,,1
1453,6,473,Suite,173.0,5.0,Booked,0,2025-11-15,,1
1454,6,671,Deluxe,241.0,15.0,Booked,0,2025-11-15,,1
1455,4,935,Family,264.0,7.0,Available,0,2025-11-15,,1
1456,4,709,Double,217.0,1.0,Booked,0,2025-11-15,,1
1457,3,615,Deluxe,163.0,2.0,Cleaning,0,2025-11-15,,1
1458,1,861,Suite,150.0,4.0,Available,665,2025-11-15,,1
1459,1,236,Family,80.0,3.0,Available,1873,2025-11-15,,1
1460,1,881,Single,282.0,12.0,Occupied,0,2025-11-15,,1
1461,6,439,Double,236.0,4.0,Available,0,2025-11-15,,1
1462,1,259,Twin,220.0,14.0,Available,0,2025-11-15,,1
1463,1,770,Suite,57.0,12.0,Available,0,2025-11-15,,1
1464,1,118,Family,145.0,5.0,Available,805,2025-11-15,,1
1465,5,270,Twin,46.0,14.0,unknown,0,2025-11-15,,1
1466,4,489,Double,203.0,0.0,Booked,0,2025-11-15,,1
1467,5,265,Deluxe,293.0,14.0,Available,1911,2025-11-15,,1
1468,2,835,Double,120.0,15.0,Booked,304,2025-11-15,,1
1469,6,643,Double,310.0,4.0,Available,740,2025-11-15,,1
1470,3,654,Family,62.0,12.0,Booked,0,2025-11-15,,1
1471,6,625,Single,321.0,4.0,unknown,0,2025-11-15,,1
1472,4,419,Double,89.0,5.0,Booked,775,2025-11-15,,1
1473,6,184,Deluxe,37.0,9.0,Booked,0,2025-11-15,,1
1474,1,900,Family,42.0,11.0,Available,0,2025-11-15,,1
1475,2,756,Single,108.0,2.0,Booked,1015,2025-11-15,,1
1476,6,764,Twin,325.0,14.0,Occupied,203,2025-11-15,,1
1477,3,809,Twin,103.0,12.0,Occupied,404,2025-11-15,,1
1478,2,705,Twin,281.0,8.0,unknown,0,2025-11-15,,1
1479,6,715,Family,336.0,12.0,unknown,0,2025-11-15,,1
1480,3,292,Twin,267.0,12.0,Available,0,2025-11-15,,1
1481,6,504,Twin,169.0,15.0,Available,0,2025-11-15,,1
1482,2,671,Double,90.0,5.0,Booked,0,2025-11-15,,1
1483,1,909,Deluxe,269.0,8.0,Booked,0,2025-11-15,,1
1484,3,769,Suite,130.0,0.0,unknown,317,2025-11-15,,1
1485,4,542,Twin,117.0,6.0,Available,0,2025-11-15,,1
1486,2,350,Deluxe,101.0,6.0,Booked,0,2025-11-15,,1
1487,3,689,Twin,62.0,9.0,Available,0,2025-11-15,,1
1488,5,963,Family,238.0,0.0,Maintenance,1916,2025-11-15,,1
1489,1,843,Twin,74.0,11.0,Available,0,2025-11-15,,1
1490,2,696,Family,207.0,6.0,Available,878,2025-11-15,,1
1491,5,474,Family,181.0,13.0,Available,0,2025-11-15,,1
1492,4,343,Deluxe,110.0,11.0,Booked,0,2025-11-15,,1
1493,6,605,Deluxe,190.0,1.0,Available,1673,2025-11-15,,1
1494,3,221,Single,124.0,13.0,Available,1134,2025-11-15,,1
1495,4,689,Single,31.0,6.0,Available,1554,2025-11-15,,1
1496,6,170,Deluxe,83.0,13.0,Booked,0,2025-11-15,,1
1497,6,636,Suite,252.0,6.0,Available,0,2025-11-15,,1
1498,3,235,Family,102.0,2.0,Booked,0,2025-11-15,,1
1499,3,364,Family,299.0,5.0,Available,0,2025-11-15,,1
1500,1,774,Double,233.0,9.0,Available,0,2025-11-15,,1
1501,6,252,Deluxe,170.0,10.0,Booked,0,2025-11-15,,1
1502,6,256,Deluxe,158.0,4.0,Available,0,2025-11-15,,1
1503,6,571,Deluxe,103.0,8.0,Available,0,2025-11-15,,1
1504,2,245,Family,172.0,0.0,Available,1405,2025-11-15,,1
1505,1,503,Deluxe,171.0,0.0,Maintenance,0,2025-11-15,,1
1506,2,866,Deluxe,237.0,12.0,Available,0,2025-11-15,,1
1507,3,774,Single,103.0,14.0,Available,0,2025-11-15,,1
1508,2,165,Single,147.0,14.0,Occupied,52,2025-11-15,,1
1509,2,528,Double,250.0,2.0,Available,0,2025-11-15,,1
1510,1,846,Single,199.0,15.0,Booked,0,2025-11-15,,1
1511,5,942,Twin,239.0,1.0,Available,1247,2025-11-15,,1
1512,6,245,Single,247.0,14.0,Available,0,2025-11-15,,1
1513,2,165,Suite,219.0,2.0,Occupied,0,2025-11-15,,1
1514,3,374,Deluxe,85.0,1.0,Available,0,2025-11-15,,1
1515,5,677,Single,160.0,2.0,Available,1827,2025-11-15,,1
1516,2,234,Double,139.0,5.0,Available,1449,2025-11-15,,1
1517,6,482,Deluxe,232.0,15.0,Available,0,2025-11-15,,1
1518,2,612,Suite,139.0,2.0,Available,1434,2025-11-15,,1
1519,6,952,Twin,194.0,8.0,Available,0,2025-11-15,,1
1520,3,785,Twin,155.0,4.0,Available,0,2025-11-15,,1
1521,4,228,Family,184.0,6.0,Available,0,2025-11-15,,1
1522,4,953,Double,191.0,9.0,Available,0,2025-11-15,,1
1523,1,587,Double,181.0,2.0,Booked,0,2025-11-15,,1
1524,5,421,Twin,153.0,7.0,Available,0,2025-11-15,,1
1525,6,591,Deluxe,63.0,0.0,Booked,0,2025-11-15,,1
1526,2,963,Deluxe,89.0,9.0,Available,1714,2025-11-15,,1
1527,1,682,Family,114.0,6.0,Available,0,2025-11-15,,1
1528,6,150,Family,86.0,6.0,Available,1462,2025-11-15,,1
1529,1,689,Twin,312.0,14.0,Available,0,2025-11-15,,1
1530,5,147,Suite,77.0,6.0,unknown,0,2025-11-15,,1
1531,2,764,Twin,34.0,12.0,Booked,0,2025-11-15,,1
1532,6,787,Twin,42.0,2.0,Available,0,2025-11-15,,1
1533,5,395,Twin,167.0,9.0,Available,1267,2025-11-15,,1
1534,2,520,Suite,330.0,3.0,unknown,425,2025-11-15,,1
1535,5,643,Double,285.0,4.0,Available,1032,2025-11-15,,1
1536,5,553,Double,194.0,11.0,Available,1515,2025-11-15,,1
1537,6,729,Single,57.0,9.0,Booked,0,2025-11-15,,1
1538,2,483,Double,213.0,4.0,Occupied,0,2025-11-15,,1
1539,5,427,Twin,335.0,15.0,Available,983,2025-11-15,,1
1540,4,463,Suite,54.0,14.0,Available,0,2025-11-15,,1
1541,3,459,Suite,58.0,13.0,Booked,0,2025-11-15,,1
1542,5,767,Family,79.0,5.0,Booked,0,2025-11-15,,1
1543,5,997,Double,297.0,0.0,Available,0,2025-11-15,,1
1544,3,900,Double,33.0,15.0,unknown,0,2025-11-15,,1
1545,5,672,Suite,44.0,15.0,Available,1034,2025-11-15,,1
1546,5,841,Double,243.0,8.0,Available,0,2025-11-15,,1
1547,1,693,Deluxe,212.0,6.0,Available,0,2025-11-15,,1
1548,2,391,Suite,240.0,0.0,Booked,0,2025-11-15,,1
1549,5,602,Deluxe,143.0,0.0,Booked,0,2025-11-15,,1
1550,1,250,Twin,336.0,5.0,Occupied,0,2025-11-15,,1
1551,6,674,Twin,250.0,11.0,Available,0,2025-11-15,,1
1552,5,601,Suite,300.0,13.0,Available,0,2025-11-15,,1
1553,6,456,Twin,126.0,4.0,Occupied,0,2025-11-15,,1
1554,3,309,Family,193.0,3.0,Available,629,2025-11-15,,1
1555,6,770,Single,138.0,7.0,Booked,0,2025-11-15,,1
1556,1,392,Double,38.0,2.0,Available,1997,2025-11-15,,1
1557,5,598,Deluxe,211.0,11.0,Available,0,2025-11-15,,1
1558,5,810,Double,275.0,7.0,Booked,0,2025-11-15,,1
1559,2,342,Deluxe,282.0,13.0,unknown,1527,2025-11-15,,1
1560,4,972,Deluxe,311.0,5.0,Maintenance,794,2025-11-15,,1
1561,5,425,Double,182.0,5.0,Available,0,2025-11-15,,1
1562,4,185,Single,62.0,14.0,Available,40,2025-11-15,,1
1563,3,532,Deluxe,132.0,13.0,Booked,0,2025-11-15,,1
1564,4,444,Double,93.0,12.0,Available,0,2025-11-15,,1
1565,5,375,Double,54.0,15.0,Available,820,2025-11-15,,1
1566,5,837,Twin,291.0,4.0,Occupied,0,2025-11-15,,1
1567,3,363,Twin,205.0,7.0,Booked,0,2025-11-15,,1
1568,6,901,Family,80.0,6.0,Occupied,0,2025-11-15,,1
1569,6,565,Double,278.0,8.0,Available,0,2025-11-15,,1
1570,1,860,Double,43.0,15.0,Available,0,2025-11-15,,1
1571,6,714,Deluxe,257.0,13.0,Booked,1734,2025-11-15,,1
1572,1,140,Single,94.0,3.0,Available,0,2025-11-15,,1
1573,1,303,Single,224.0,1.0,Available,1753,2025-11-15,,1
1574,5,661,Family,182.0,9.0,Available,1680,2025-11-15,,1
1575,2,997,Family,187.0,15.0,Available,0,2025-11-15,,1
1576,6,426,Family,258.0,10.0,Available,0,2025-11-15,,1
1577,4,113,Deluxe,285.0,6.0,Available,0,2025-11-15,,1
1578,3,454,Deluxe,338.0,6.0,Available,1908,2025-11-15,,1
1579,2,467,Family,69.0,9.0,Available,0,2025-11-15,,1
1580,4,830,Suite,192.0,9.0,Available,0,2025-11-15,,1
1581,6,661,Suite,57.0,4.0,unknown,771,2025-11-15,,1
1582,4,858,Deluxe,246.0,2.0,Available,1547,2025-11-15,,1
1583,1,344,Deluxe,343.0,12.0,Available,0,2025-11-15,,1
1584,1,728,Family,60.0,9.0,Booked,0,2025-11-15,,1
1585,4,387,Single,238.0,15.0,Available,814,2025-11-15,,1
1586,4,495,Family,269.0,9.0,unknown,1626,2025-11-15,,1
1587,3,942,Family,298.0,15.0,Booked,0,2025-11-15,,1
1588,6,649,Double,52.0,6.0,Cleaning,1109,2025-11-15,,1
1589,6,326,Family,80.0,4.0,unknown,0,2025-11-15,,1
1590,1,175,Deluxe,301.0,12.0,unknown,0,2025-11-15,,1
1591,4,377,Twin,105.0,12.0,Available,706,2025-11-15,,1
1592,2,858,Single,308.0,6.0,Available,0,2025-11-15,,1
1593,1,181,Family,143.0,0.0,Available,0,2025-11-15,,1
1594,6,667,Family,120.0,13.0,Occupied,1958,2025-11-15,,1
1595,2,155,Twin,67.0,4.0,Booked,0,2025-11-15,,1
1596,2,320,Single,153.0,7.0,Available,0,2025-11-15,,1
1597,3,352,Suite,42.0,4.0,Booked,92,2025-11-15,,1
1598,5,121,Single,40.0,14.0,Available,0,2025-11-15,,1
1599,4,608,Twin,217.0,9.0,Available,0,2025-11-15,,1
1600,5,486,Double,266.0,2.0,Booked,1656,2025-11-15,,1
1601,3,594,Double,52.0,7.0,Available,0,2025-11-15,,1
1602,6,481,Single,243.0,14.0,unknown,1246,2025-11-15,,1
1603,3,365,Deluxe,75.0,11.0,Available,1252,2025-11-15,,1
1604,4,301,Double,327.0,13.0,Available,645,2025-11-15,,1
1605,4,152,Single,103.0,4.0,Booked,952,2025-11-15,,1
1606,4,129,Twin,183.0,3.0,Available,411,2025-11-15,,1
1607,4,336,Twin,298.0,5.0,Available,0,2025-11-15,,1
1608,2,201,Family,307.0,1.0,unknown,1776,2025-11-15,,1
1609,5,747,Double,97.0,4.0,Available,0,2025-11-15,,1
1610,6,229,Deluxe,70.0,4.0,Available,0,2025-11-15,,1
1611,4,188,Deluxe,239.0,3.0,Booked,0,2025-11-15,,1
1612,1,983,Twin,152.0,7.0,Available,0,2025-11-15,,1
1613,4,616,Deluxe,78.0,11.0,Available,1469,2025-11-15,,1
1614,1,859,Family,229.0,5.0,Available,0,2025-11-15,,1
1615,1,755,Single,223.0,2.0,Booked,0,2025-11-15,,1
1616,1,398,Family,318.0,2.0,Booked,0,2025-11-15,,1
1617,5,559,Double,337.0,3.0,Booked,0,2025-11-15,,1
1618,6,764,Family,170.0,9.0,Booked,1135,2025-11-15,,1
1619,5,378,Deluxe,118.0,0.0,Available,0,2025-11-15,,1
1620,4,838,Suite,327.0,0.0,Available,0,2025-11-15,,1
1621,3,427,Suite,220.0,12.0,Available,0,2025-11-15,,1
1622,6,429,Suite,260.0,3.0,Available,20,2025-11-15,,1
1623,6,132,Family,161.0,15.0,Available,1277,2025-11-15,,1
1624,3,923,Single,261.0,9.0,Available,0,2025-11-15,,1
1625,3,868,Suite,271.0,7.0,Booked,0,2025-11-15,,1
1626,1,706,Single,247.0,4.0,Available,0,2025-11-15,,1
1627,6,660,Deluxe,283.0,2.0,Occupied,0,2025-11-15,,1
1628,5,648,Deluxe,182.0,11.0,Available,1153,2025-11-15,,1
1629,4,332,Single,251.0,7.0,Available,0,2025-11-15,,1
1630,4,345,Twin,54.0,3.0,Cleaning,0,2025-11-15,,1
1631,1,294,Deluxe,283.0,15.0,Available,0,2025-11-15,,1
1632,5,536,Single,228.0,12.0,Available,0,2025-11-15,,1
1633,4,991,Double,251.0,10.0,Booked,0,2025-11-15,,1
1634,3,416,Deluxe,295.0,4.0,Available,0,2025-11-15,,1
1635,6,764,Family,117.0,15.0,Booked,0,2025-11-15,,1
1636,5,507,Double,121.0,10.0,Booked,0,2025-11-15,,1
1637,3,561,Suite,138.0,5.0,unknown,0,2025-11-15,,1
