booking_id,guest_id,room_id,check_in,check_out,payment,booking_date,Branch_id
1218,1862,1609,10/7/2024,10/10/2024,376.44,9/22/2024,5
1219,293,1897,11/12/2024,11/13/2024,156.69,10/15/2024,5
1220,359,664,12/13/2024,12/23/2024,1672.83,11/15/2024,1
1221,621,205,8/27/2025,9/9/2025,3957.21,8/27/2025,4
1222,1902,1240,10/5/2024,10/8/2024,932.31,9/6/2024,2
1223,325,813,3/6/2025,3/19/2025,,,2
1224,398,542,8/3/2025,8/10/2025,2702,7/10/2025,3
1225,1155,1362,3/3/2025,3/17/2025,4908.55,2/14/2025,4
1226,1600,1221,2/21/2025,3/4/2025,3863.06,1/22/2025,4
1227,1418,1840,1/17/2025,1/19/2025,198.77,1/4/2025,2
1228,1420,1505,1/10/2025,1/17/2025,1158,12/19/2024,1
1229,1800,1320,6/20/2025,6/26/2025,1782.84,5/27/2025,1
1230,395,1321,1/30/2025,2/9/2025,2761.89,1/2/2025,4
1231,1255,427,10/9/2024,10/22/2024,4484.47,10/2/2024,6
1232,1081,1531,10/5/2025,10/13/2025,250.58,10/1/2025,2
1233,1537,676,10/20/2024,11/2/2024,1800.59,9/23/2024,3
1234,509,1745,6/5/2025,6/6/2025,100.1,5/23/2025,1
1235,707,857,9/1/2024,9/10/2024,1970.64,8/11/2024,4
1236,483,672,9/11/2025,9/23/2025,663.62,8/13/2025,5
1237,284,232,3/25/2025,4/1/2025,1865.58,2/26/2025,4
1238,971,449,6/3/2025,6/9/2025,230.83,5/7/2025,1
1239,432,1736,5/3/2025,5/7/2025,734.63,4/16/2025,2
1240,817,709,9/19/2025,9/24/2025,824.51,9/17/2025,1
1241,1750,892,3/17/2025,3/22/2025,380.13,2/18/2025,5
1242,740,983,3/13/2025,3/16/2025,928.67,2/19/2025,6
1243,360,1005,4/15/2025,4/25/2025,806.92,3/25/2025,4
1244,341,464,4/19/2025,4/27/2025,455.2,4/7/2025,3
1245,1421,239,9/19/2025,9/24/2025,1726.14,9/8/2025,4
1246,1422,1828,5/26/2025,6/3/2025,1399.7,5/14/2025,5
1247,175,268,11/16/2024,11/25/2024,918.58,11/6/2024,4
1248,607,1874,3/6/2025,3/20/2025,5246.75,3/3/2025,2
1249,1848,392,3/12/2025,3/22/2025,905.75,,2
1250,671,784,8/5/2025,8/9/2025,1112,7/6/2025,6
1251,171,1064,2/24/2025,3/6/2025,2163.78,2/16/2025,5
1252,757,734,5/23/2025,6/6/2025,2838.62,4/28/2025,5
1253,1106,672,4/17/2025,4/24/2025,484.65,4/11/2025,5
1254,1030,1313,9/21/2024,10/2/2024,1192.48,8/25/2024,3
1255,1862,1595,12/6/2024,12/7/2024,,11/28/2024,2
1256,791,1413,3/6/2025,3/20/2025,5614.46,2/25/2025,4
1257,507,780,12/21/2024,12/23/2024,420.66,,6
1258,347,1533,11/12/2024,11/14/2024,318.33,11/2/2024,5
1259,956,383,7/9/2025,7/21/2025,1490.07,7/9/2025,1
1260,450,156,9/12/2024,9/25/2024,4323.71,9/6/2024,2
1261,842,434,10/13/2024,10/23/2024,524.24,10/4/2024,3
1262,1154,113,1/30/2025,2/9/2025,2508.98,1/10/2025,5
1263,1649,1117,11/27/2024,12/3/2024,198.54,11/22/2024,6
1264,1283,953,9/28/2025,10/11/2025,1364.85,9/28/2025,1
1265,52,745,4/28/2025,5/6/2025,1923.79,4/5/2025,5
1266,804,782,5/14/2025,5/17/2025,970.54,5/10/2025,2
1267,414,1341,8/12/2025,8/14/2025,374.33,8/1/2025,3
1268,747,945,7/12/2025,7/13/2025,325.58,7/5/2025,1
1269,1243,1771,11/14/2024,11/23/2024,1736.26,10/22/2024,4
1270,1480,1880,10/21/2024,10/27/2024,1830.77,10/11/2024,1
1271,1589,35,3/1/2025,3/2/2025,239.75,2/14/2025,5
1272,225,325,9/28/2024,10/10/2024,670.25,9/17/2024,1
1273,1019,1083,11/29/2024,12/5/2024,1619,11/20/2024,4
1274,972,1608,2/14/2025,2/26/2025,4634.4,2/9/2025,2
1275,995,1146,11/27/2024,12/11/2024,1855.76,11/19/2024,3
1276,500,962,9/23/2024,9/25/2024,641.86,9/4/2024,2
1277,1064,1183,9/24/2024,10/5/2024,2609.56,9/1/2024,1
1278,1207,457,2/8/2025,2/18/2025,2352.46,1/10/2025,3
1279,1075,1919,2/21/2025,3/7/2025,2933.49,2/20/2025,2
1280,1809,1273,8/29/2025,9/12/2025,4061.79,8/21/2025,4
1281,1347,1078,7/3/2025,7/17/2025,4935.78,6/18/2025,1
1282,329,1462,8/8/2025,8/10/2025,495.15,7/21/2025,1
1283,322,641,5/18/2025,5/21/2025,140.59,4/18/2025,3
1284,1124,833,8/28/2025,9/9/2025,4606.39,7/30/2025,5
1285,1159,718,3/24/2025,3/26/2025,494.55,2/28/2025,5
1286,1183,401,10/19/2024,10/27/2024,2936.87,9/24/2024,2
1287,945,371,7/3/2025,7/5/2025,,6/10/2025,5
1288,1551,996,2/11/2025,2/18/2025,2272.72,1/23/2025,5
1289,325,1573,2/19/2025,2/24/2025,1426.77,,1
1290,1811,701,2/3/2025,2/10/2025,494.04,2/2/2025,6
1291,433,1170,9/15/2025,9/17/2025,104.56,8/20/2025,4
1292,803,1328,5/26/2025,6/4/2025,1033.18,5/15/2025,1
1293,627,513,6/10/2025,6/19/2025,2240.12,5/13/2025,3
1294,885,1638,9/13/2024,9/18/2024,437.73,8/30/2024,2
1295,927,501,8/15/2025,8/27/2025,3507.41,8/6/2025,1
1296,532,1438,5/15/2025,5/27/2025,2639.4,5/1/2025,5
1297,1563,1807,6/17/2025,6/27/2025,,5/19/2025,2
1298,747,90,3/30/2025,4/11/2025,3749.54,3/25/2025,5
1299,818,263,3/20/2025,3/22/2025,498.46,3/15/2025,2
1300,690,801,10/4/2025,10/15/2025,2863.15,9/27/2025,3
1301,1864,695,6/6/2025,6/12/2025,2029.09,5/24/2025,4
1302,668,184,5/20/2025,5/29/2025,1060.65,5/7/2025,6
1303,1249,1465,5/13/2025,5/24/2025,508.51,5/9/2025,5
1304,139,643,1/6/2025,1/17/2025,,12/22/2024,2
1305,719,1060,8/13/2025,8/20/2025,2145.11,7/24/2025,3
1306,1949,830,7/31/2025,8/1/2025,375.03,7/15/2025,5
1307,1242,1742,6/9/2025,6/19/2025,1525,5/28/2025,2
1308,808,1469,9/9/2024,9/17/2024,2921.47,9/8/2024,6
1309,808,166,1/6/2025,1/13/2025,456.07,12/29/2024,3
1310,383,344,1/9/2025,1/10/2025,134.89,12/21/2024,1
1311,687,1876,12/11/2024,12/15/2024,1714.83,11/19/2024,4
1312,743,559,8/30/2025,9/5/2025,1432.82,8/14/2025,3
1313,1972,1954,2/2/2025,2/5/2025,265.34,1/16/2025,2
1314,978,943,3/8/2025,3/11/2025,435.81,2/21/2025,1
1315,1425,783,6/12/2025,6/25/2025,2217.69,5/28/2025,1
1316,483,893,4/8/2025,4/17/2025,2593.38,3/22/2025,4
1317,673,191,4/23/2025,4/30/2025,1994.74,3/30/2025,3
1318,863,167,6/29/2025,7/9/2025,3318.4,6/22/2025,3
1319,1933,1501,11/26/2024,12/1/2024,984.36,11/25/2024,6
1320,1627,1332,1/1/2025,1/13/2025,2795.02,12/22/2024,1
1321,264,279,3/14/2025,3/20/2025,762.41,3/11/2025,6
1322,1154,1829,10/14/2024,10/18/2024,215.66,9/17/2024,3
1323,1873,576,10/28/2024,11/11/2024,,9/30/2024,5
1324,12,1411,5/20/2025,6/3/2025,1254.07,,5
1325,1940,390,5/10/2025,5/20/2025,645.46,4/22/2025,1
1326,1230,855,10/8/2024,10/14/2024,1025.68,9/24/2024,5
1327,451,450,2/6/2025,2/14/2025,425.51,1/21/2025,3
1328,1966,200,3/24/2025,4/4/2025,794.56,2/28/2025,3
1329,1050,93,10/6/2024,10/7/2024,377.34,10/5/2024,4
1330,521,50,4/22/2025,4/24/2025,511.17,4/9/2025,6
1331,1758,441,9/21/2025,9/26/2025,1312.72,9/19/2025,1
1332,146,1361,3/8/2025,3/21/2025,1139.49,2/9/2025,4
1333,1674,734,2/17/2025,2/25/2025,1229.04,2/15/2025,5
1334,149,1298,9/27/2024,10/6/2024,3361.48,9/26/2024,2
1335,899,773,4/16/2025,4/22/2025,2013.3,3/29/2025,3
1336,1663,1891,7/22/2025,7/26/2025,678.22,6/28/2025,3
1337,1355,1987,5/29/2025,6/4/2025,1632.34,5/24/2025,3
1338,1440,1811,3/24/2025,4/5/2025,3786.74,3/3/2025,6
1339,799,1812,1/27/2025,2/4/2025,385.24,1/5/2025,1
1340,450,1497,7/2/2025,7/8/2025,,6/5/2025,6
1341,577,335,5/4/2025,5/10/2025,1410.19,4/21/2025,2
1342,113,842,5/14/2025,5/21/2025,1535.98,4/14/2025,2
1343,1512,1012,2/5/2025,2/19/2025,3124.18,1/6/2025,1
1344,381,827,10/27/2024,11/4/2024,2121.87,10/14/2024,4
1345,1469,523,9/12/2024,9/14/2024,392.22,8/13/2024,2
1346,185,987,8/6/2025,8/11/2025,644.88,8/5/2025,3
1347,314,1708,9/18/2025,9/19/2025,114.12,8/29/2025,4
1348,269,156,9/15/2024,9/19/2024,1650.51,8/26/2024,2
1349,788,1696,8/31/2025,9/13/2025,3094.08,8/7/2025,4
1350,956,154,9/7/2025,9/17/2025,1818.81,8/27/2025,1
1351,1654,628,6/19/2025,6/23/2025,592.03,5/24/2025,2
1352,42,1750,11/19/2024,11/21/2024,168.38,11/12/2024,3
1353,718,886,7/28/2025,8/10/2025,4051.73,7/7/2025,3
1354,866,137,7/7/2025,7/15/2025,,6/13/2025,2
1355,988,627,8/22/2025,9/5/2025,4429.87,7/28/2025,4
1356,878,31,2/19/2025,2/25/2025,2130.74,1/22/2025,6
1357,428,801,11/16/2024,11/20/2024,994.37,11/8/2024,3
1358,874,1259,9/9/2024,9/10/2024,247.37,9/8/2024,4
1359,832,622,4/15/2025,4/17/2025,488.48,3/16/2025,6
1360,1821,1402,9/19/2024,9/29/2024,2381.82,9/1/2024,2
1361,1571,1981,6/3/2025,6/14/2025,,5/16/2025,6
1362,805,1218,8/30/2025,9/6/2025,917.19,8/7/2025,4
1363,1973,339,9/21/2025,10/4/2025,2267.11,9/6/2025,6
1364,165,1309,10/16/2024,10/26/2024,2083.03,9/30/2024,1
1365,1965,213,9/3/2024,9/7/2024,865.82,8/10/2024,1
1366,602,1362,7/11/2025,7/12/2025,405.1,6/21/2025,4
1367,90,1830,9/28/2024,10/2/2024,1194.22,9/22/2024,1
1368,245,1065,4/24/2025,5/3/2025,1403.93,4/1/2025,4
1369,1521,197,5/17/2025,5/29/2025,2544.24,4/24/2025,4
1370,1229,450,10/17/2024,10/27/2024,597.03,10/5/2024,3
1371,450,7,7/5/2025,7/14/2025,2126.72,6/18/2025,4
1372,1717,552,6/17/2025,6/20/2025,704.55,6/8/2025,5
1373,698,356,10/13/2024,10/16/2024,927.84,10/1/2024,5
1374,1938,615,8/24/2025,9/2/2025,1031.43,8/11/2025,6
1375,1448,1284,3/26/2025,3/31/2025,1290.29,3/13/2025,1
1376,1033,1528,5/2/2025,5/16/2025,,4/8/2025,6
1377,1305,1352,11/24/2024,12/4/2024,2655.83,10/29/2024,3
1378,1544,723,8/25/2025,9/6/2025,1368.2,8/6/2025,6
1379,1642,1158,9/12/2024,9/15/2024,456.57,8/19/2024,3
1380,49,484,11/17/2024,11/27/2024,351.2,10/25/2024,5
1381,1522,1343,5/24/2025,5/30/2025,637.91,5/15/2025,1
1382,492,165,9/18/2025,9/29/2025,2260.81,9/13/2025,6
1383,1178,305,4/1/2025,4/3/2025,642.3,3/28/2025,3
1384,932,1043,2/13/2025,2/24/2025,1086.53,2/12/2025,1
1385,1526,1404,8/26/2025,9/3/2025,1912.75,8/26/2025,1
1386,698,1826,4/27/2025,5/9/2025,2107.61,3/28/2025,4
1387,1840,44,12/10/2024,12/24/2024,1700.77,12/4/2024,2
1388,1763,1142,10/16/2024,10/25/2024,2552.31,10/11/2024,6
1389,562,412,5/11/2025,5/13/2025,,4/23/2025,2
1390,485,459,9/4/2024,9/18/2024,3293.71,8/21/2024,3
1391,558,1870,12/16/2024,12/27/2024,3845.25,12/16/2024,4
1392,1989,1962,11/24/2024,11/28/2024,802.59,11/19/2024,2
1393,1338,139,8/19/2025,9/1/2025,1314.29,8/2/2025,3
1394,476,1020,1/26/2025,1/27/2025,342.94,1/24/2025,6
1395,640,275,9/18/2025,9/21/2025,447.26,8/22/2025,2
1396,217,1296,2/21/2025,3/6/2025,3984.12,1/29/2025,5
1397,1361,1220,6/12/2025,6/18/2025,1480.83,5/23/2025,5
1398,1400,414,9/1/2025,9/5/2025,334.15,8/27/2025,6
1399,452,64,12/15/2024,12/24/2024,974.48,,2
1400,1928,1383,1/9/2025,1/18/2025,1980.66,1/1/2025,6
1401,1406,449,6/21/2025,6/24/2025,179.06,5/28/2025,1
1402,842,341,4/19/2025,4/22/2025,765.99,4/12/2025,2
1403,77,909,6/14/2025,6/19/2025,960.7,6/9/2025,1
1404,1637,1091,4/1/2025,4/11/2025,1278.61,3/7/2025,2
1405,1115,1483,12/10/2024,12/18/2024,2723.35,11/16/2024,1
1406,1280,1456,9/6/2025,9/12/2025,1740.22,8/21/2025,4
1407,912,702,1/6/2025,1/7/2025,310.9,12/29/2024,6
1408,688,203,7/25/2025,8/8/2025,,7/25/2025,5
1409,755,1037,8/10/2025,8/17/2025,1861.32,8/4/2025,1
1410,682,313,6/12/2025,6/22/2025,2200.76,6/11/2025,6
1411,33,170,8/20/2025,9/2/2025,3005.88,8/7/2025,1
1412,1433,807,2/11/2025,2/17/2025,1865.76,1/19/2025,1
1413,1735,1108,6/21/2025,6/23/2025,373.23,6/20/2025,1
1414,447,1936,8/21/2025,8/28/2025,223.67,7/24/2025,6
1415,1186,105,11/21/2024,11/28/2024,1435.34,11/2/2024,1
1416,164,195,6/6/2025,6/17/2025,1688.06,6/4/2025,6
1417,1287,688,10/5/2025,10/17/2025,1163.23,,4
1418,555,130,11/9/2024,11/13/2024,632.91,10/30/2024,6
1419,1683,450,6/28/2025,7/11/2025,937,6/16/2025,3
1420,499,1381,1/1/2025,1/15/2025,1049.59,12/16/2024,4
1421,1839,987,4/5/2025,4/14/2025,1145.16,3/20/2025,3
1422,1395,1040,7/26/2025,8/5/2025,3013.7,7/23/2025,3
1423,1325,1515,10/14/2024,10/28/2024,2329.58,9/28/2024,5
1424,1574,944,4/6/2025,4/12/2025,2101.38,4/4/2025,1
1425,195,1201,9/8/2025,9/13/2025,,8/14/2025,5
1426,698,474,2/14/2025,2/27/2025,2244.23,1/31/2025,2
1427,786,1978,12/23/2024,1/4/2025,3163.24,12/12/2024,6
1428,580,426,8/9/2025,8/12/2025,613.9,7/10/2025,6
1429,1102,164,1/22/2025,1/28/2025,1202.67,12/28/2024,6
1430,842,78,5/19/2025,5/26/2025,1351.07,5/6/2025,5
1431,1234,320,9/16/2024,9/25/2024,453.46,8/17/2024,1
1432,320,1799,2/2/2025,2/3/2025,190.27,1/16/2025,1
1433,15,840,2/11/2025,2/22/2025,1438.7,1/28/2025,1
1434,627,738,11/24/2024,11/26/2024,885.04,10/26/2024,1
1435,369,202,8/10/2025,8/13/2025,471.66,7/31/2025,4
1436,1511,1402,12/19/2024,12/23/2024,850.01,12/14/2024,2
1437,1897,1042,12/6/2024,12/7/2024,269.97,12/4/2024,3
1438,1950,1917,3/3/2025,3/17/2025,1543.72,2/22/2025,1
1439,673,462,9/15/2025,9/24/2025,711.78,9/1/2025,1
1440,1937,1557,9/14/2025,9/23/2025,2529.07,9/6/2025,5
1441,1995,431,9/2/2024,9/6/2024,,8/5/2024,6
1442,253,467,5/29/2025,5/30/2025,201.09,5/20/2025,1
1443,46,392,5/18/2025,5/27/2025,1083.09,5/14/2025,2
1444,488,1025,10/3/2024,10/10/2024,1948.83,9/12/2024,5
1445,310,109,6/18/2025,6/20/2025,444.43,6/13/2025,1
1446,1814,436,6/18/2025,6/22/2025,912.96,5/19/2025,6
1447,1534,948,9/13/2025,9/17/2025,342.38,9/1/2025,2
1448,1365,1027,1/16/2025,1/17/2025,204.15,1/7/2025,1
1449,1089,948,11/16/2024,11/29/2024,1052.23,10/18/2024,2
1450,988,1553,12/6/2024,12/13/2024,1014.97,11/26/2024,6
1451,704,224,9/15/2025,9/21/2025,2564.04,8/22/2025,6
1452,619,1235,10/19/2024,10/30/2024,1295.16,10/2/2024,4
1453,369,1495,7/18/2025,7/28/2025,370.02,7/14/2025,4
1454,968,1591,1/22/2025,1/28/2025,576.22,1/7/2025,4
1455,1317,1744,9/27/2024,10/3/2024,469.58,8/29/2024,6
1456,1308,1978,7/31/2025,8/8/2025,2611.62,,6
1457,1061,1897,11/20/2024,11/30/2024,1676.76,10/24/2024,5
1458,534,1645,10/22/2024,11/3/2024,4576.17,10/1/2024,6
1459,936,108,6/13/2025,6/26/2025,1508.19,5/29/2025,1
1460,1229,215,2/7/2025,2/18/2025,546.23,1/25/2025,3
1461,1423,535,6/28/2025,7/1/2025,755.49,6/28/2025,1
1462,534,258,3/2/2025,3/3/2025,178.93,2/6/2025,6
1463,963,279,11/17/2024,12/1/2024,2009.86,10/23/2024,6
1464,1827,704,1/11/2025,1/12/2025,269.96,12/24/2024,4
1465,1438,354,1/12/2025,1/13/2025,131.07,1/11/2025,3
1466,1794,1987,10/1/2024,10/3/2024,455.5,9/3/2024,3
1467,1172,238,9/11/2025,9/13/2025,174.61,8/21/2025,4
1468,1776,1672,3/15/2025,3/28/2025,2087.45,3/9/2025,3
1469,1255,364,4/4/2025,4/17/2025,1140.5,3/16/2025,5
1470,608,1485,9/16/2024,9/18/2024,206.08,9/11/2024,4
1471,1154,1366,7/6/2025,7/14/2025,1358.28,6/22/2025,2
1472,38,1117,4/27/2025,4/30/2025,92.56,4/5/2025,6
1473,1758,134,5/17/2025,5/27/2025,1825.93,5/12/2025,4
1474,111,1545,5/7/2025,5/13/2025,235.87,5/1/2025,5
1475,458,119,9/11/2024,9/23/2024,1226.61,8/27/2024,2
1476,1672,318,5/16/2025,5/21/2025,,5/8/2025,1
1477,1400,709,11/2/2024,11/6/2024,567.9,10/30/2024,1
1478,143,1144,3/5/2025,3/14/2025,2786.88,2/13/2025,5
1479,1102,1744,10/4/2024,10/17/2024,868.16,9/17/2024,6
1480,1511,700,10/26/2024,10/30/2024,1172.25,10/14/2024,1
1481,1059,476,10/3/2024,10/5/2024,493.33,,1
1482,149,812,10/5/2024,10/18/2024,3549.27,9/8/2024,2
1483,1489,1253,2/20/2025,2/22/2025,535.87,2/1/2025,4
1484,619,384,10/26/2024,11/8/2024,873.49,10/13/2024,3
1485,471,902,9/2/2024,9/8/2024,2183.23,9/1/2024,3
1486,397,239,10/11/2024,10/14/2024,895.31,9/24/2024,4
1487,1847,21,10/1/2025,10/7/2025,1341.27,9/8/2025,2
1488,623,1675,5/30/2025,6/7/2025,,5/3/2025,3
1489,1335,1856,7/7/2025,7/20/2025,1222.52,6/18/2025,2
1490,1810,575,2/20/2025,3/2/2025,809.13,2/1/2025,4
1491,372,36,3/14/2025,3/23/2025,526.86,3/14/2025,4
1492,370,1507,10/19/2024,10/25/2024,749.75,9/20/2024,3
1493,169,1999,12/23/2024,12/26/2024,514.79,12/11/2024,3
1494,1295,557,2/18/2025,3/2/2025,3142.36,1/19/2025,5
1495,148,184,6/19/2025,6/25/2025,914.65,6/17/2025,6
1496,93,1648,9/27/2024,10/6/2024,2238.62,9/5/2024,4
1497,1285,1235,9/12/2024,9/16/2024,485.02,9/9/2024,4
1498,163,389,9/29/2025,10/8/2025,1371.4,9/19/2025,3
1499,158,1486,9/4/2025,9/15/2025,1134.25,8/10/2025,2
1500,969,1803,7/9/2025,7/13/2025,860.9,7/3/2025,1
1501,164,1849,5/15/2025,5/17/2025,567.64,5/10/2025,6
1502,339,480,4/17/2025,4/24/2025,932.52,3/26/2025,5
1503,1678,1578,7/19/2025,7/27/2025,3473.27,6/25/2025,3
1504,1200,1843,11/24/2024,12/4/2024,2400.16,11/17/2024,1
1505,528,847,4/29/2025,5/2/2025,949.37,4/23/2025,5
1506,1361,1661,2/26/2025,3/11/2025,2952.3,2/14/2025,4
1507,1792,143,10/29/2024,10/30/2024,140.9,10/3/2024,1
1508,629,456,4/22/2025,4/27/2025,271.07,3/27/2025,6
1509,1848,1583,10/5/2025,10/11/2025,2245.58,9/18/2025,1
1510,1729,1329,11/14/2024,11/26/2024,3025.72,11/6/2024,3
1511,471,1965,9/26/2024,9/29/2024,203.97,9/7/2024,5
1512,1695,1177,8/21/2025,9/4/2025,2231.36,8/19/2025,5
1513,997,632,9/10/2024,9/13/2024,1131.66,8/12/2024,5
1514,630,1802,8/26/2025,8/29/2025,603.69,8/3/2025,5
1515,1121,1150,8/12/2025,8/20/2025,1005.55,8/8/2025,2
1516,728,1281,1/12/2025,1/26/2025,2446.23,12/16/2024,2
1517,1159,299,7/22/2025,8/1/2025,2896.87,6/28/2025,2
1518,1568,563,3/23/2025,3/26/2025,1266.97,3/21/2025,1
1519,1815,382,6/11/2025,6/17/2025,717.78,5/14/2025,3
1520,1701,1390,12/15/2024,12/28/2024,1283.63,12/11/2024,3
1521,1053,1654,8/14/2025,8/15/2025,41.93,7/28/2025,5
1522,278,1069,4/29/2025,5/3/2025,1029.27,4/13/2025,6
1523,270,279,2/3/2025,2/11/2025,1502.17,1/30/2025,6
1524,342,1943,1/18/2025,1/23/2025,1367.19,1/14/2025,1
1525,1373,155,1/27/2025,2/9/2025,4282.37,1/5/2025,5
1526,1612,1636,1/13/2025,1/22/2025,1187.92,1/10/2025,5
1527,723,1556,3/24/2025,3/30/2025,220.77,3/8/2025,1
1528,1233,232,9/3/2024,9/9/2024,1593.1,8/7/2024,4
1529,160,753,10/22/2024,10/24/2024,684.23,9/28/2024,2
1530,553,1817,3/18/2025,3/27/2025,1420.71,2/25/2025,6
1531,1061,850,7/17/2025,7/18/2025,33.59,7/13/2025,2
1532,1547,725,2/18/2025,2/25/2025,1134.39,2/10/2025,1
1533,456,1370,1/15/2025,1/29/2025,,1/5/2025,4
1534,1084,1080,8/10/2025,8/22/2025,2166.71,8/9/2025,2
1535,1098,51,8/20/2025,8/27/2025,1293.19,7/25/2025,6
1536,845,418,6/15/2025,6/17/2025,238.4,6/9/2025,5
1537,597,1963,2/13/2025,2/14/2025,104.53,1/28/2025,6
1538,16,1339,10/11/2024,10/12/2024,136.84,,4
1539,842,207,8/15/2025,8/29/2025,949.24,7/27/2025,4
1540,391,1099,9/4/2025,9/7/2025,531.91,8/29/2025,4
1541,1285,1606,1/4/2025,1/14/2025,,12/10/2024,4
1542,24,11,9/10/2024,9/11/2024,431.45,8/27/2024,5
1543,1056,760,4/13/2025,4/23/2025,3673.23,3/16/2025,4
1544,1190,517,1/14/2025,1/24/2025,1005.02,12/18/2024,3
1545,352,1349,11/23/2024,11/24/2024,335.57,11/12/2024,6
1546,499,336,7/30/2025,7/31/2025,291.42,7/30/2025,4
1547,1672,167,8/25/2025,9/6/2025,4888.76,,3
1548,98,759,8/23/2025,8/24/2025,158.23,8/19/2025,1
1549,1985,14,9/22/2024,9/30/2024,848.96,9/18/2024,4
1550,1629,1223,1/29/2025,2/3/2025,1294,1/17/2025,2
1551,65,1438,6/23/2025,6/26/2025,631.32,6/10/2025,5
1552,241,1544,5/18/2025,6/1/2025,397.37,5/14/2025,3
1553,39,1677,10/4/2025,10/11/2025,2059.81,10/4/2025,6
1554,1467,605,1/4/2025,1/11/2025,1553.01,12/10/2024,1
1555,913,1072,3/2/2025,3/16/2025,3013.78,2/8/2025,1
1556,134,1568,2/7/2025,2/18/2025,1036.97,2/7/2025,6
1557,731,1641,8/29/2025,8/30/2025,102.32,8/6/2025,1
1558,1315,1283,11/18/2024,12/2/2024,5834.75,11/8/2024,4
1559,1535,1501,5/25/2025,6/4/2025,2097.22,5/11/2025,6
1560,522,1344,9/20/2024,9/24/2024,1238.02,9/20/2024,3
1561,915,868,4/7/2025,4/9/2025,387.67,3/10/2025,5
1562,62,449,12/18/2024,12/29/2024,442.34,12/14/2024,1
1563,521,1916,9/15/2025,9/20/2025,1356.22,8/24/2025,5
1564,1135,1861,8/5/2025,8/6/2025,140.31,7/26/2025,2
1565,504,1083,5/10/2025,5/20/2025,2669.23,4/18/2025,4
1566,1017,1769,8/5/2025,8/17/2025,3843.57,7/10/2025,6
1567,1773,192,10/3/2025,10/9/2025,1137.74,,6
1568,514,595,4/25/2025,5/5/2025,,4/19/2025,3
1569,1129,1755,12/30/2024,1/7/2025,,12/25/2024,1
1570,1337,1764,9/17/2025,9/29/2025,3911.64,8/25/2025,1
1571,1593,845,1/26/2025,2/4/2025,966.03,1/26/2025,2
1572,1754,278,9/16/2024,9/22/2024,2013.07,9/8/2024,1
1573,1066,1582,3/30/2025,4/13/2025,3185.33,3/14/2025,4
1574,693,1725,6/30/2025,7/6/2025,2495.63,6/3/2025,4
1575,697,1930,4/6/2025,4/11/2025,1363.23,4/3/2025,3
1576,1092,1764,12/27/2024,1/3/2025,2991.75,12/23/2024,1
1577,732,879,10/10/2024,10/11/2024,218.57,9/29/2024,5
1578,1067,1204,11/8/2024,11/20/2024,676.26,10/21/2024,1
1579,1558,1017,5/10/2025,5/20/2025,3856.94,5/8/2025,2
1580,469,796,10/14/2024,10/18/2024,259.96,10/9/2024,3
1581,123,1128,2/11/2025,2/23/2025,702.47,2/4/2025,6
1582,16,693,2/14/2025,2/18/2025,1076.82,1/24/2025,4
1583,52,1206,10/18/2024,10/22/2024,,9/18/2024,1
1584,1119,1757,2/19/2025,2/25/2025,610.22,2/7/2025,6
1585,407,1993,4/16/2025,4/25/2025,611.33,3/22/2025,6
1586,1762,227,9/14/2025,9/28/2025,3864.83,9/9/2025,1
1587,111,1103,1/14/2025,1/26/2025,462.99,1/13/2025,1
1588,1674,1685,10/31/2024,11/11/2024,4096.88,,3
1589,360,797,9/17/2025,9/26/2025,1269.22,9/4/2025,5
1590,448,161,11/1/2024,11/12/2024,3563.47,10/31/2024,1
1591,561,90,1/12/2025,1/26/2025,4546.33,1/5/2025,5
1592,1016,333,12/24/2024,12/31/2024,1829.65,12/12/2024,5
1593,987,1864,1/5/2025,1/9/2025,236.19,12/31/2024,1
1594,271,193,7/18/2025,7/26/2025,308.37,7/2/2025,4
1595,1438,222,6/23/2025,7/5/2025,1018.14,6/1/2025,3
1596,332,829,8/17/2025,8/30/2025,2143.2,,5
1597,815,1482,9/22/2025,9/23/2025,111.35,9/3/2025,2
1598,308,746,9/14/2024,9/28/2024,3381.27,9/12/2024,6
1599,535,422,4/6/2025,4/15/2025,698.93,3/20/2025,4
1600,1985,618,2/17/2025,2/25/2025,520.06,,6
1601,1705,813,9/21/2024,9/24/2024,1130.66,9/20/2024,2
1602,4,620,9/22/2025,10/2/2025,2035.77,9/7/2025,1
1603,1000,1476,8/1/2025,8/15/2025,5395.29,7/11/2025,6
1604,1520,819,3/14/2025,3/24/2025,3330.61,3/2/2025,4
1605,1971,251,6/9/2025,6/15/2025,1084.45,5/13/2025,3
1606,336,1552,5/24/2025,5/28/2025,1372.81,4/27/2025,5
1607,1611,1728,5/22/2025,5/24/2025,573.44,4/26/2025,2
1608,681,1942,10/25/2024,11/8/2024,2875.8,10/11/2024,4
1609,1744,638,9/28/2024,9/29/2024,91.67,,1
1610,231,322,8/11/2025,8/22/2025,1508.52,7/14/2025,4
1611,1403,303,6/12/2025,6/20/2025,885.71,6/7/2025,5
1612,1941,1566,11/13/2024,11/17/2024,1186.33,11/1/2024,5
1613,189,1035,6/28/2025,7/12/2025,3584.32,6/14/2025,5
1614,611,793,3/29/2025,4/3/2025,1895.02,3/11/2025,5
1615,536,913,1/9/2025,1/19/2025,3008.39,12/28/2024,3
